ID,Wahlbeteiligung,CDU,LINKE,SPD,Gruen,AfD,FDP,PMUT,FW,MLPD,Volt
09603,0.872008588,0.197147955,0.158965054,0.231751778,0.164151003,0.084497178,0.091806927,0.014630109,0.018566944,0.000000000,0.008669526
09604,0.779469557,0.152809613,0.171841356,0.232681577,0.137847005,0.112969137,0.088293858,0.031412794,0.018927554,0.000000000,0.002477368
09605,0.757095584,0.137515958,0.172457292,0.254838187,0.118178410,0.126684500,0.080465884,0.041795854,0.015867226,0.000000000,0.005202951
09606,0.741022849,0.093787908,0.184737688,0.256535852,0.129230003,0.128405963,0.089956330,0.036711619,0.008351250,0.000000000,0.001681544
09607,0.696490512,0.106509777,0.196347624,0.304546018,0.096005954,0.113887260,0.050182111,0.049277193,0.014831082,0.000000000,0.003323673
09608,0.801552662,0.142591182,0.179345382,0.250915566,0.119838946,0.134258537,0.079122648,0.025094310,0.015908055,0.000000000,0.002605194
09609,0.794021226,0.139771986,0.162232228,0.275670472,0.136633768,0.123565440,0.062749200,0.029365837,0.015228696,0.000000000,0.000704962
09610,0.806579224,0.158600193,0.137663988,0.255715591,0.185169250,0.097294113,0.072293782,0.018043660,0.013178623,0.001323819,0.003355882
09611,0.847486545,0.138152252,0.152126519,0.246178818,0.188914701,0.096321777,0.091907910,0.017521444,0.011749464,0.000000000,0.004699786
09612,0.857575322,0.141247457,0.138127366,0.251178178,0.166892288,0.099202241,0.112884311,0.021681374,0.014833100,0.000000000,0.002606108
09613,0.806138592,0.100823738,0.154849986,0.189697211,0.235017967,0.108375794,0.084771620,0.026172042,0.020536204,0.001298246,0.004455461
09614,0.777506088,0.114687243,0.199342908,0.246440384,0.134651041,0.126005787,0.065828125,0.038284866,0.014000643,0.001255169,0.002510339
09615,0.735529984,0.123142013,0.216556239,0.277496607,0.104047258,0.127708150,0.051712301,0.043697613,0.005332482,0.001612517,0.000000000
09616,0.852548881,0.147887291,0.156729099,0.255849178,0.169598947,0.104695909,0.078989345,0.024953969,0.007885681,0.000000000,0.000000000
09617,0.787383794,0.177779254,0.163642081,0.221373953,0.167206529,0.088307524,0.096675169,0.021275558,0.011235468,0.000000000,0.002520865
09618,0.818660657,0.127442843,0.191335446,0.265306213,0.135984088,0.118013831,0.079267732,0.024326912,0.015375130,0.000000000,0.002562522
09619,0.795406289,0.112832120,0.168331286,0.274376360,0.163689298,0.103392509,0.072581818,0.034282031,0.014196635,0.000000000,0.004290118
09620,0.841878245,0.162488861,0.166170237,0.247666370,0.185826396,0.072043453,0.091916235,0.009295135,0.010400410,0.000000000,0.000000000
09621,0.706277977,0.118984385,0.235440932,0.261631256,0.149430436,0.083706643,0.058060284,0.027310252,0.009199411,0.000000000,0.001615897
09622,0.838964034,0.132791789,0.166372289,0.206027422,0.239233210,0.082116481,0.078529477,0.020160185,0.014230816,0.000000000,0.008359222
09623,0.806051429,0.111950985,0.184854277,0.243883563,0.212378645,0.087596256,0.076787306,0.015351025,0.018568932,0.000641972,0.004469673
09624,0.775681927,0.106046792,0.182865174,0.272569730,0.176897707,0.100941695,0.066320183,0.018229904,0.020158716,0.000648423,0.001953498
09625,0.854216822,0.103843468,0.176379171,0.181209179,0.257195377,0.085197787,0.094854381,0.024444429,0.014746758,0.002081251,0.006288253
09626,0.830910464,0.121628910,0.166133791,0.231908215,0.223625895,0.081997894,0.085861244,0.019794388,0.018575922,0.000630353,0.007060605
09627,0.655568650,0.135997987,0.168575226,0.258918331,0.226398537,0.072802581,0.076940600,0.009389281,0.007095444,0.000788383,0.000788383
09628,0.827694576,0.154055849,0.169055641,0.227030566,0.195644382,0.091011821,0.097463750,0.004420138,0.015512928,0.000733860,0.005187955
09629,0.813629439,0.167717937,0.151419818,0.225632715,0.163510963,0.135459735,0.095311681,0.017498285,0.006658438,0.000606475,0.003600499
09630,0.846430252,0.169340289,0.121879999,0.228996950,0.152219804,0.130127156,0.106492331,0.028445796,0.013313866,0.000000000,0.005359645
09631,0.921152585,0.182091640,0.137098483,0.239637952,0.153153584,0.121344505,0.104451359,0.019413655,0.008686356,0.000665975,0.002692579
09632,0.849602765,0.169534885,0.136278200,0.241745634,0.145285626,0.133067423,0.096588570,0.013720254,0.010538769,0.000000000,0.006631483
09633,0.836079907,0.165334518,0.145755287,0.252500214,0.169306799,0.101018794,0.091822370,0.029377421,0.013904544,0.000000000,0.001936253
09634,0.731239849,0.189114716,0.151893169,0.253181073,0.153568992,0.090802144,0.092703051,0.014873144,0.013969290,0.001412052,0.002052135
09635,0.798967131,0.195228888,0.118169846,0.198562929,0.134575768,0.146469666,0.123333544,0.016012884,0.010457279,0.000000000,0.005032685
09636,0.820797169,0.190007836,0.102601794,0.193281481,0.126866820,0.165745712,0.124936878,0.022250921,0.015533854,0.000000000,0.007388920
10101,0.564557778,0.124643069,0.158176154,0.211095079,0.057667893,0.242799638,0.064791344,0.052047992,0.004506320,0.000000000,0.004748968
10102,0.633263995,0.115342056,0.172434918,0.238992844,0.062361441,0.198257081,0.067630020,0.049982578,0.014519223,0.001156331,0.005054160
10103,0.547067373,0.105928964,0.155365312,0.209097307,0.083610407,0.227098982,0.070875147,0.046517977,0.010884733,0.001662440,0.003136793
10104,0.601202585,0.108464856,0.165365205,0.202674803,0.067514682,0.228032667,0.070859332,0.044021839,0.019425583,0.001257111,0.008942008
10105,0.597665280,0.138397296,0.140186916,0.217339431,0.065818254,0.239212567,0.062040167,0.056273613,0.009942334,0.001391927,0.003778087
10106,0.556698621,0.156790657,0.148788927,0.216262976,0.058607266,0.234861592,0.061202422,0.041738754,0.017949827,0.000000000,0.006487889
10107,0.611973200,0.100166115,0.180111428,0.234313538,0.049909243,0.219213845,0.056889818,0.041122865,0.019511546,0.001497837,0.007636170
10108,0.505431462,0.111272506,0.147499986,0.212940297,0.065919850,0.246485706,0.069979201,0.042316507,0.018537518,0.001310368,0.006376193
10109,0.578292906,0.112556601,0.200315357,0.232176900,0.062655665,0.199946442,0.051944015,0.034346571,0.011413900,0.000702250,0.000702250
10110,0.534440132,0.110122603,0.204081633,0.238844618,0.060379838,0.192659631,0.041494608,0.040814194,0.007723449,0.000680414,0.005121237
10111,0.597092397,0.095208131,0.160182981,0.183825630,0.086522738,0.232543313,0.067624351,0.062321210,0.006996336,0.001126038,0.008925504
10112,0.553067460,0.099440423,0.151596277,0.198825648,0.057061636,0.270915125,0.070750909,0.056240556,0.015407332,0.002704735,0.005913159
10113,0.578023381,0.110021735,0.152355762,0.209889589,0.071337727,0.226123389,0.064174175,0.055048091,0.006627940,0.001021592,0.008658716
10114,0.553727256,0.112581133,0.147926686,0.246127459,0.077961998,0.184388767,0.087587019,0.041385573,0.007264167,0.000000000,0.010284177
10115,0.657358411,0.142190510,0.161617432,0.249293416,0.065429345,0.185968930,0.074027496,0.044804374,0.008512103,0.000000000,0.003130812
10116,0.533086340,0.098428421,0.177641018,0.196208245,0.050641424,0.282779584,0.057829798,0.042610172,0.017957485,0.000000000,0.002244686
10117,0.614500000,0.139444090,0.182349603,0.228186141,0.060067249,0.202289951,0.058367255,0.033540303,0.017426701,0.001313099,0.010056932
10118,0.722466457,0.139616706,0.169839928,0.254181502,0.063625768,0.223724014,0.055963379,0.032731760,0.006086550,0.000000000,0.004971968
10119,0.701143751,0.153569900,0.168820572,0.213007190,0.061452376,0.214577226,0.069589983,0.040995551,0.006556754,0.000000000,0.003005630
10120,0.566351293,0.102500983,0.155768734,0.252815904,0.061599708,0.210327810,0.060420065,0.066862731,0.020254030,0.000646826,0.001547264
10121,0.668704259,0.094011693,0.174676746,0.259764948,0.049168056,0.228083056,0.067984397,0.052270006,0.007054781,0.000694707,0.001193748
10122,0.663077194,0.110104185,0.166139257,0.234164573,0.061034073,0.212286715,0.072361989,0.044486380,0.010008516,0.002460076,0.005256573
10123,0.639580594,0.134204689,0.167848288,0.213262798,0.062823496,0.202813057,0.076551694,0.050677439,0.011276152,0.001272237,0.006013223
10124,0.554791741,0.072706816,0.177691418,0.222893520,0.068926820,0.246055687,0.058037444,0.059007557,0.006317215,0.000680227,0.002235852
10125,0.566261144,0.099169127,0.197217168,0.219580891,0.042940889,0.215256704,0.054913861,0.046497436,0.019364958,0.000842195,0.002338816
10201,0.670275562,0.125483213,0.165732576,0.270940569,0.067103202,0.184270564,0.066478507,0.037723212,0.017285378,0.000679436,0.005462862
10202,0.611898618,0.091656055,0.195519805,0.241768000,0.096082214,0.188139563,0.039104358,0.046415070,0.016701399,0.000570156,0.005935980
10203,0.615217750,0.157281037,0.184091740,0.289306964,0.047598471,0.151464185,0.058221705,0.037580189,0.008017284,0.000000000,0.005411335
10204,0.667272830,0.147721775,0.180291772,0.269274665,0.066833311,0.170162881,0.051686494,0.047388074,0.006915930,0.000000000,0.002803588
10205,0.593120805,0.126086957,0.195652174,0.198550725,0.088405797,0.201449275,0.049275362,0.044927536,0.015942029,0.000000000,0.007246377
10206,0.626992173,0.156414248,0.162427169,0.287600332,0.060766857,0.140838453,0.048569484,0.052386057,0.008818950,0.000658158,0.004694739
10207,0.651549504,0.137000865,0.178153334,0.242822484,0.073589568,0.190320046,0.040747544,0.041112838,0.006122125,0.000689235,0.004743656
10208,0.708116158,0.160215054,0.161290323,0.261290323,0.054838710,0.201075269,0.061290323,0.036559140,0.010752688,0.000000000,0.003225806
10209,0.682999258,0.156666667,0.167777778,0.232222222,0.042222222,0.216666667,0.063333333,0.041111111,0.014444444,0.000000000,0.001111111
10210,0.691197691,0.140860215,0.184946237,0.276344086,0.059139785,0.176344086,0.049462366,0.032258065,0.009677419,0.001075269,0.001075269
10211,0.721438864,0.145867099,0.203550906,0.278326212,0.059451893,0.165389716,0.039192574,0.034698689,0.003315161,0.000000000,0.007735376
10212,0.530400964,0.135296628,0.210093897,0.282543747,0.067755015,0.153329065,0.050789586,0.036384977,0.007148954,0.000000000,0.006722151
10213,0.607169529,0.109571788,0.231738035,0.209068010,0.070528967,0.201511335,0.068010076,0.026448363,0.006297229,0.002518892,0.007556675
10214,0.637614396,0.093870962,0.172834324,0.266961691,0.070403221,0.203785303,0.064224801,0.050770166,0.007631384,0.000000000,0.004146170
10215,0.575701967,0.117912531,0.196842141,0.248356116,0.087112122,0.167764698,0.064882260,0.042797913,0.006071508,0.000000000,0.004652222
10216,0.678598622,0.134306981,0.176177713,0.253727108,0.081452838,0.182773071,0.057469567,0.035937565,0.012269623,0.001055523,0.001820611
10217,0.723546085,0.183281885,0.160233776,0.238261516,0.078005971,0.163510813,0.075236889,0.037537897,0.008490110,0.001338099,0.001799613
10218,0.735833333,0.155452436,0.206496520,0.240139211,0.078886311,0.160092807,0.061484919,0.030162413,0.008120650,0.001160093,0.000000000
10219,0.754650133,0.183551847,0.179976162,0.209773540,0.082240763,0.151370679,0.072705602,0.045292014,0.013110846,0.000000000,0.004767580
10220,0.651122625,0.144217687,0.210884354,0.250340136,0.089795918,0.129251701,0.063945578,0.036734694,0.006802721,0.001360544,0.005442177
10221,0.734443471,0.155256724,0.157701711,0.321515892,0.084352078,0.119804401,0.055012225,0.026894866,0.003667482,0.001222494,0.003667482
10222,0.705204769,0.152606536,0.220922174,0.258807359,0.054037107,0.171460798,0.039148996,0.032457208,0.009743569,0.000762945,0.001525891
10223,0.613844973,0.126783041,0.197779230,0.277249157,0.057869729,0.186685020,0.047043111,0.043009949,0.007957841,0.000595452,0.002733775
10224,0.651162849,0.168571613,0.156998940,0.242371889,0.048018366,0.201035037,0.060025896,0.032741576,0.014789046,0.001410346,0.005496432
10225,0.711623967,0.169824534,0.185565031,0.268366534,0.057157804,0.166227131,0.050585468,0.039078085,0.011340177,0.000000000,0.001314467
10226,0.654850440,0.117007794,0.195384131,0.268746487,0.057856787,0.174327561,0.083556793,0.032896079,0.012602079,0.000000000,0.001920743
10227,0.636488670,0.190108762,0.207659770,0.274524346,0.052936239,0.130880729,0.055261024,0.021200168,0.015729485,0.000000000,0.000821112
10301,0.563458679,0.089581166,0.143654109,0.215324730,0.060527321,0.271648680,0.059170215,0.062701128,0.010706508,0.000607447,0.008362047
10302,0.557231432,0.102621048,0.153524054,0.223526469,0.061681731,0.238041847,0.078232539,0.053078588,0.013821089,0.000614510,0.007494868
10303,0.504513758,0.101711652,0.125850340,0.233706386,0.062980031,0.269365811,0.043559359,0.060456441,0.003730524,0.000768049,0.000768049
10304,0.477631352,0.089097484,0.157127128,0.201708007,0.053554063,0.249374029,0.051936039,0.085704944,0.017454533,0.001696270,0.006642559
10305,0.547567676,0.098297389,0.177089142,0.188752851,0.078168013,0.220726668,0.051349415,0.076891881,0.014328378,0.000000000,0.006801627
10306,0.530049842,0.103516562,0.146312977,0.211091573,0.087041345,0.207874827,0.070765135,0.047699831,0.033191853,0.003295043,0.005063275
10307,0.620062639,0.128874355,0.122146689,0.206205670,0.095034995,0.243348555,0.060991259,0.060991259,0.013287812,0.000000000,0.003259970
10308,0.613372105,0.104205191,0.148283388,0.208611796,0.081504555,0.221321651,0.061613284,0.057116217,0.015305653,0.000000000,0.007205724
10309,0.633990161,0.114911552,0.152553126,0.223805238,0.075735594,0.223460986,0.053721454,0.050973989,0.014688115,0.000000000,0.011845572
10310,0.594498915,0.123089329,0.160139181,0.221107645,0.069068759,0.223892383,0.046637387,0.050423849,0.009155036,0.000000000,0.009682406
10311,0.604826777,0.103422737,0.151801274,0.234811159,0.056271981,0.217523209,0.057630462,0.075116441,0.019391021,0.000000000,0.007212224
10312,0.559808959,0.113473293,0.148153069,0.209274515,0.084374170,0.217911241,0.087164496,0.047701302,0.012755780,0.000797236,0.004251927
10313,0.633691934,0.097376072,0.164162067,0.236368635,0.057952912,0.237468288,0.040974030,0.048366806,0.017370335,0.000000000,0.003759140
10314,0.534487880,0.088758776,0.168501753,0.234731442,0.074175252,0.203403100,0.056122831,0.055752205,0.019493283,0.000000000,0.004693213
10315,0.611919464,0.124746424,0.191458851,0.246935224,0.042084922,0.212601868,0.055415166,0.038626666,0.012092966,0.000000000,0.004065965
10316,0.600916491,0.148126030,0.171128916,0.227714184,0.046241162,0.226402099,0.048747635,0.047056311,0.009005867,0.001316443,0.006477599
10317,0.578526720,0.108285257,0.187476815,0.231038056,0.068374800,0.223078989,0.078278222,0.038260313,0.010494404,0.002241126,0.009729453
10318,0.610627254,0.124217668,0.165820061,0.243048664,0.070412364,0.228013637,0.053817585,0.046885900,0.006931685,0.000682852,0.007666120
10319,0.597690941,0.091603053,0.189312977,0.280916031,0.068702290,0.189312977,0.061068702,0.042748092,0.007633588,0.001526718,0.009160305
10320,0.673576659,0.115736684,0.169700034,0.231920148,0.063917183,0.183148445,0.064460938,0.056605930,0.009811833,0.002736092,0.007453253
10321,0.676298251,0.121800537,0.179322215,0.235731747,0.073336469,0.165541377,0.061094690,0.067261806,0.006259568,0.000000000,0.007037256
10322,0.669052705,0.114613377,0.165548849,0.259925053,0.049702334,0.206502751,0.065123417,0.041344395,0.009906213,0.000657674,0.005281943
10323,0.632410529,0.121604844,0.155155289,0.251155595,0.047570386,0.222609543,0.066050350,0.043845742,0.016942354,0.000620774,0.006475150
10324,0.671973841,0.121623173,0.151105839,0.234483814,0.060266320,0.204006275,0.076088620,0.055100635,0.010828805,0.000000000,0.005242213
10325,0.664495475,0.107404213,0.153702107,0.272440557,0.072662314,0.179672293,0.074756684,0.044203523,0.008525317,0.001404460,0.004484415
10326,0.764984896,0.154966541,0.169816250,0.266717622,0.075055764,0.143256017,0.064265548,0.033723814,0.008719525,0.000000000,0.005471151
10327,0.754151056,0.149691855,0.169914395,0.261416664,0.083082580,0.157186303,0.063258295,0.037440061,0.007055965,0.000000000,0.008113957
10401,0.687550854,0.122572816,0.218446602,0.241504854,0.086165049,0.175970874,0.037621359,0.036407767,0.007281553,0.001213592,0.008495146
10402,0.663590657,0.138743789,0.164238660,0.259079131,0.069930427,0.191558121,0.042980664,0.040168085,0.010490201,0.000682030,0.006482476
10403,0.705871879,0.136476173,0.188978305,0.262691637,0.061166698,0.176649731,0.052901168,0.043607640,0.005720007,0.000556277,0.007068422
10404,0.672619048,0.125162973,0.198174707,0.243807040,0.069100391,0.186440678,0.058670143,0.028683181,0.009126467,0.000000000,0.005215124
10405,0.679530201,0.112515803,0.204804046,0.280657396,0.079646018,0.147914033,0.061946903,0.041719343,0.003792668,0.001264223,0.002528445
10406,0.686055183,0.132596685,0.229834254,0.224309392,0.085082873,0.144751381,0.051933702,0.046408840,0.012154696,0.001104972,0.001104972
10407,0.768485507,0.165499136,0.132823548,0.212597549,0.115212382,0.168838056,0.087414236,0.022776672,0.005093490,0.000000000,0.003371655
10408,0.759611322,0.215254135,0.135740043,0.209331373,0.090224756,0.160612959,0.079883425,0.027854442,0.003606036,0.000000000,0.003606036
10409,0.665141114,0.137603796,0.225385528,0.278766311,0.056939502,0.147093713,0.045077106,0.049822064,0.003558719,0.000000000,0.002372479
10410,0.679242388,0.117124445,0.239810969,0.231751396,0.078925963,0.157880567,0.052413003,0.032054991,0.011098382,0.000000000,0.001847344
10411,0.746377290,0.125006035,0.207772511,0.252488731,0.084541605,0.151916998,0.061868231,0.034315382,0.012252653,0.000000000,0.001840454
10412,0.794685990,0.230452675,0.170781893,0.198559671,0.104938272,0.139917695,0.082304527,0.016460905,0.010288066,0.003086420,0.004115226
10413,0.848484848,0.208926876,0.152896486,0.262108262,0.124406458,0.113960114,0.067426401,0.011396011,0.006647673,0.000949668,0.003798670
10414,0.815412186,0.179661017,0.188700565,0.213559322,0.117514124,0.136723164,0.088135593,0.023728814,0.004519774,0.000000000,0.003389831
10415,0.582162813,0.125171404,0.145978525,0.230448445,0.083465048,0.188122418,0.077437913,0.041756599,0.011001250,0.002200250,0.004687307
10416,0.799143422,0.178433389,0.164892610,0.231136028,0.075115292,0.159038426,0.078010368,0.031378533,0.015439949,0.000622612,0.006194781
10417,0.687283737,0.160517799,0.144983819,0.225242718,0.099029126,0.143042071,0.077669903,0.049838188,0.009061489,0.000000000,0.003236246
10418,0.636934673,0.164088769,0.161398790,0.239408204,0.080026900,0.145931406,0.076664425,0.047747142,0.010759919,0.000000000,0.003362475
10419,0.790361446,0.218237705,0.147540984,0.217213115,0.122950820,0.108606557,0.091188525,0.023565574,0.007172131,0.000000000,0.005122951
10420,0.845360825,0.234154930,0.135563380,0.217429577,0.098591549,0.123239437,0.105633803,0.031690141,0.004401408,0.000880282,0.002640845
10421,0.861262666,0.210766423,0.164233577,0.229927007,0.100364964,0.121350365,0.098540146,0.031021898,0.002737226,0.000912409,0.003649635
10422,0.674107143,0.123318386,0.136771300,0.257847534,0.159192825,0.103139013,0.100896861,0.040358744,0.017937220,0.000000000,0.004484305
10423,0.778107105,0.220026543,0.121558862,0.217333249,0.120873355,0.132723525,0.105038474,0.026812735,0.004100045,0.000000000,0.000703375
10424,0.878054258,0.203980270,0.111096482,0.211677495,0.137592184,0.108560634,0.133524142,0.030464524,0.004251219,0.000000000,0.005218619
10425,0.823117338,0.228448276,0.120689655,0.251077586,0.144396552,0.094827586,0.099137931,0.019396552,0.010775862,0.000000000,0.004310345
10426,0.912839738,0.238437821,0.130524152,0.224049332,0.143884892,0.107913669,0.097636177,0.012332991,0.007194245,0.005138746,0.003083248
10427,0.869565217,0.247167868,0.136972194,0.235839341,0.126673532,0.107106076,0.095777549,0.008238929,0.010298661,0.000000000,0.003089598
10428,0.854069224,0.186666667,0.135555556,0.236666667,0.135555556,0.104444444,0.111111111,0.032222222,0.007777778,0.000000000,0.004444444
10429,0.844383057,0.229398664,0.118040089,0.239420935,0.145879733,0.102449889,0.086859688,0.023385301,0.005567929,0.000000000,0.010022272
10430,0.835680751,0.221339387,0.143019296,0.202043133,0.096481271,0.138479001,0.081725312,0.027241771,0.011350738,0.002270148,0.005675369
10431,0.797629128,0.227272727,0.150432900,0.246753247,0.120129870,0.094155844,0.082251082,0.027056277,0.012987013,0.000000000,0.003246753
10501,0.861019737,0.245869776,0.151603499,0.213799806,0.099125364,0.121477162,0.090379009,0.026239067,0.006802721,0.000971817,0.002915452
10502,0.806504065,0.214876033,0.120867769,0.244834711,0.121900826,0.121900826,0.101239669,0.025826446,0.006198347,0.001033058,0.002066116
10503,0.833606557,0.194416750,0.134596211,0.247258225,0.118644068,0.138584247,0.083748754,0.016949153,0.009970090,0.000000000,0.005982054
10504,0.867321867,0.265325670,0.116858238,0.200191571,0.109195402,0.124521073,0.100574713,0.027777778,0.010536398,0.000000000,0.005747126
10505,0.864334471,0.272365805,0.072564612,0.226640159,0.119284294,0.126242545,0.101391650,0.021868787,0.004970179,0.000000000,0.007952286
10506,0.859215017,0.265388496,0.097880928,0.237134208,0.128153380,0.109989909,0.086781029,0.019172553,0.011099899,0.000000000,0.010090817
10507,0.814873418,0.205103042,0.158979392,0.226692836,0.130520118,0.105004907,0.077526987,0.018645731,0.016683023,0.000000000,0.007850834
10508,0.850574713,0.176064442,0.149597238,0.269275029,0.140391254,0.108170311,0.077100115,0.019562716,0.003452244,0.000000000,0.008055236
10509,0.800554017,0.196172249,0.138755981,0.214114833,0.108851675,0.137559809,0.104066986,0.034688995,0.009569378,0.000000000,0.004784689
10510,0.864173228,0.198385236,0.132641292,0.254901961,0.124567474,0.110726644,0.086505190,0.028835063,0.011534025,0.001153403,0.000000000
10511,0.823275862,0.194915254,0.147245763,0.241525424,0.110169492,0.129237288,0.095338983,0.037076271,0.006355932,0.001059322,0.000000000
10512,0.830973451,0.186221744,0.116254037,0.212055974,0.157158235,0.130247578,0.094725511,0.034445640,0.008611410,0.000000000,0.001076426
10513,0.849617672,0.209939148,0.123732252,0.200811359,0.149087221,0.134888438,0.098377282,0.025354970,0.014198783,0.000000000,0.001014199
10514,0.869963370,0.198717949,0.147435897,0.227564103,0.166666667,0.100427350,0.094017094,0.012820513,0.007478632,0.001068376,0.003205128
10515,0.882017127,0.263964951,0.132530120,0.196056955,0.086527930,0.161007667,0.081051479,0.026286966,0.016429354,0.000000000,0.006571742
10516,0.874882408,0.222464558,0.074154853,0.235550709,0.135223555,0.128680480,0.125408942,0.020719738,0.009814613,0.001090513,0.004362050
10517,0.868791003,0.271920089,0.117647059,0.204217536,0.092119867,0.124306326,0.099889012,0.032186459,0.008879023,0.000000000,0.006659267
10518,0.871508380,0.224025974,0.106060606,0.228354978,0.120129870,0.117965368,0.117965368,0.023809524,0.007575758,0.000000000,0.005411255
10519,0.858202039,0.282249173,0.116868798,0.197353914,0.071664829,0.112458655,0.116868798,0.029768467,0.011025358,0.000000000,0.006615215
10520,0.861979167,0.246421268,0.113496933,0.206543967,0.100204499,0.150306748,0.108384458,0.029652352,0.009202454,0.000000000,0.001022495
10521,0.830769231,0.234705228,0.137931034,0.223581758,0.098998888,0.110122358,0.121245829,0.026696329,0.006674082,0.000000000,0.001112347
10522,0.863721805,0.257777778,0.122222222,0.203333333,0.107777778,0.163333333,0.090000000,0.017777778,0.005555556,0.000000000,0.004444444
10523,0.868274583,0.242950108,0.111713666,0.214750542,0.157266811,0.084598698,0.094360087,0.023861171,0.013015184,0.000000000,0.002169197
10524,0.881308411,0.241794311,0.124726477,0.203501094,0.099562363,0.142231947,0.107221007,0.029540481,0.004376368,0.000000000,0.005470460
10525,0.878186969,0.263736264,0.091208791,0.224175824,0.104395604,0.143956044,0.091208791,0.021978022,0.008791209,0.000000000,0.008791209
10526,0.884466019,0.260135135,0.126126126,0.244369369,0.106981982,0.110360360,0.084459459,0.018018018,0.007882883,0.000000000,0.003378378
10527,0.872489083,0.258426966,0.129724208,0.217568948,0.106230848,0.115423902,0.091930541,0.031664964,0.007150153,0.000000000,0.004085802
10528,0.833190761,0.190928270,0.138185654,0.239451477,0.095991561,0.125527426,0.098101266,0.040084388,0.014767932,0.001054852,0.000000000
10529,0.827490775,0.268571429,0.131428571,0.194285714,0.091428571,0.125714286,0.118857143,0.017142857,0.006857143,0.001142857,0.002285714
10530,0.841054313,0.193050193,0.134169884,0.228764479,0.141891892,0.111969112,0.092664093,0.036679537,0.009652510,0.001930502,0.002895753
10601,0.541363027,0.113854385,0.129851503,0.208678559,0.075791739,0.230406088,0.050195016,0.070846286,0.007687245,0.001454283,0.004238325
10602,0.623303940,0.134814267,0.147215427,0.259813793,0.081703548,0.187961014,0.053926086,0.049957335,0.013286687,0.001240116,0.002586419
10603,0.592539333,0.126624898,0.156122642,0.210681303,0.083870344,0.204548463,0.063035148,0.053052287,0.011249504,0.002640628,0.003960942
10604,0.653838816,0.171741312,0.162322362,0.227450212,0.069418094,0.168332375,0.061266020,0.044961871,0.012962532,0.000000000,0.003387517
10605,0.670259690,0.152664364,0.179471662,0.217770724,0.075254776,0.173847670,0.050406244,0.051059165,0.019326826,0.000000000,0.001800223
10606,0.614840723,0.145366509,0.152885262,0.212424579,0.077939640,0.206131194,0.060136139,0.048701370,0.010881570,0.000000000,0.000575010
10607,0.710942295,0.176138451,0.176263079,0.273691267,0.070078083,0.121990544,0.061537735,0.038776592,0.009118888,0.000000000,0.003418763
10608,0.626858547,0.151305255,0.189586916,0.260464491,0.054287132,0.167451060,0.051096378,0.056234083,0.007662241,0.000000000,0.001273347
10609,0.649210278,0.165584537,0.177749669,0.244742013,0.053180132,0.201870153,0.043632051,0.041098081,0.007601909,0.001275293,0.006947647
10610,0.624449825,0.158114812,0.187226553,0.214105835,0.062631703,0.179834633,0.053449090,0.046309946,0.015690999,0.001412710,0.007845500
10611,0.675407925,0.136726673,0.197515213,0.243978195,0.070676978,0.174505578,0.051407201,0.045068458,0.006719067,0.000000000,0.008113590
10612,0.668163113,0.107248278,0.205969170,0.242292555,0.075598557,0.196129879,0.050590357,0.041571007,0.010249262,0.000000000,0.003279764
10613,0.681378535,0.139658388,0.198218422,0.241345777,0.067287409,0.174694542,0.062094657,0.039665521,0.009784269,0.002295758,0.004591517
10614,0.601015308,0.135045884,0.197550886,0.261671101,0.059254977,0.154608094,0.055923293,0.039224044,0.017803277,0.002657181,0.002698011
10615,0.789262821,0.156217883,0.169578623,0.244604317,0.071942446,0.168550874,0.069886948,0.039054471,0.009249743,0.000000000,0.004110997
10616,0.838509317,0.182900433,0.130952381,0.221861472,0.104978355,0.133116883,0.101731602,0.040043290,0.006493506,0.000000000,0.005411255
10617,0.842254918,0.211981239,0.134886369,0.246090864,0.104711297,0.119636164,0.091402951,0.028507717,0.012257776,0.000000000,0.006211917
10618,0.727426744,0.167526919,0.134433962,0.193943660,0.108358853,0.191358787,0.089960157,0.039620995,0.009433962,0.000000000,0.002696006
10619,0.779112754,0.224514563,0.129854369,0.237864078,0.097087379,0.120145631,0.097087379,0.026699029,0.008495146,0.000000000,0.006067961
10620,0.860986547,0.201484624,0.146341463,0.232237540,0.106044539,0.136797455,0.089077413,0.027571580,0.010604454,0.002120891,0.004241782
10621,0.605383592,0.135470005,0.167416368,0.216305557,0.058608951,0.213951450,0.067195736,0.043571708,0.008993827,0.000000000,0.007827144
10622,0.595107953,0.115605995,0.157273192,0.232862706,0.073074018,0.232364185,0.060438037,0.042898238,0.016448649,0.000000000,0.009169225
10623,0.593213708,0.129622940,0.172389064,0.254279422,0.050689444,0.221807459,0.054237678,0.044666008,0.006735223,0.000000000,0.007917968
10624,0.500304085,0.130449138,0.183830895,0.230080328,0.056191916,0.204023517,0.059170909,0.044752432,0.012429981,0.000000000,0.006794656
10625,0.548964172,0.121230929,0.135675775,0.281797281,0.071641364,0.180578118,0.076239537,0.044222331,0.013254826,0.000000000,0.003008781
10626,0.667856444,0.144492246,0.124576775,0.219973897,0.071704942,0.204728348,0.070599461,0.059637125,0.015672189,0.000000000,0.005083951
11101,0.717536647,0.175462564,0.144456654,0.238484156,0.067595260,0.208636512,0.039202875,0.045053607,0.016542425,0.000623682,0.003979686
11102,0.834483872,0.215165199,0.119475905,0.218422286,0.081180448,0.178522960,0.086608927,0.032941002,0.012362129,0.000616873,0.002368791
